WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES,YEAR
3010010-011,NA,PFOS,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-012,NA,PFHA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFNDCA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFTEDA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFTRIDA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFUNDCA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010001-033,NA,PFTEDA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-033,WELL 040 075,2019
3010001-058,NA,PFNA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-058,WELL 051 059,2019
3010001-050,NA,PFHXSA,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-050,NA,PFNA,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-050,NA,PFTRIDA,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-086,NA,PFBSA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-086,WELL 48,2019
3010010-018,NA,PFBSA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFHPA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFNDCA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFBSA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-014,NA,PFNA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFNDCA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,0.0073,PFOA,2019-05-08,UG/L,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010001-032,NA,PFHPA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019
3010001-032,NA,PFNDCA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019
3010018-028,NA,PFHPA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010001-110,NA,PFBSA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-110,WELL 59,2019
3010001-063,NA,PFNDCA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-063,WELL 053 082,2019
3010001-063,NA,PFOS,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-063,WELL 053 082,2019
L10004560081-LEACHATE,NA,PFHPA,2017-08-23,,=,50,33.933322,-117.838229,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10004560081-CONDENSATE,NA,PFNA,2017-08-23,,=,50,33.9320011,-117.8397911,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10003191714-BC-1A,NA,PFTEDA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,NA,27,30,EDF,BC-1A,BC-1A,2017
L10003191714-BC-16,NA,PFNA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,NA,51.9,33.7,EDF,BC-16,BC-16,2017
L10003191714-BC-16,NA,PFNDCA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,NA,51.9,33.7,EDF,BC-16,BC-16,2017
L10004560081-MW-2D,NA,PFHA,2017-08-23,,ND,1,33.9303251,-117.8412727,MONITORING,NA,90,40,EDF,MW-2D,MW-2D,2017
L10004560081-MW-2D,NA,PFNDCA,2017-08-23,,ND,1,33.9303251,-117.8412727,MONITORING,NA,90,40,EDF,MW-2D,MW-2D,2017
L10003191714-CONDENSATE,1.2,PFOA,2017-08-29,UG/L,=,50,33.7136358,-117.7093278,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10004560081-MW-1G,NA,PFNA,2017-08-23,,ND,1,33.9326224,-117.8460208,MONITORING,NA,35.5,29.5,EDF,MW-1G,MW-1G,2017
L10004560081-MW-1G,NA,PFNDCA,2017-08-23,,ND,1,33.9326224,-117.8460208,MONITORING,NA,35.5,29.5,EDF,MW-1G,MW-1G,2017
L10004560081-MW-1G,0,PFOA,2017-08-23,UG/L,ND,1,33.9326224,-117.8460208,MONITORING,NA,35.5,29.5,EDF,MW-1G,MW-1G,2017
3010027-023,NA,PFNA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010027-023,WELL 25,2019
3010027-023,NA,PFOS,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010027-023,WELL 25,2019
3010092-077,NA,PFHXSA,2019-04-23,,,UNK,33.786490600001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010092-077,WELL OPA-1,2019
3010092-077,NA,PFTRIDA,2019-04-23,,,UNK,33.786490600001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010092-077,WELL OPA-1,2019
3010082-005,NA,PFNA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-005,WELL 03 009,2019
3010068-001,NA,PFHXSA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-001,EAST WELL,2019
3010068-001,NA,PFOS,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-001,EAST WELL,2019
3010082-007,NA,PFHPA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-007,WELL 05 011,2019
3010082-007,NA,PFNDCA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-007,WELL 05 011,2019
3010001-096,NA,PFNA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-096,WELL 58,2019
3010001-096,NA,PFNDCA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-096,WELL 58,2019
3010001-096,NA,PFOS,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-096,WELL 58,2019
3010001-096,NA,PFTRIDA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-096,WELL 58,2019
3010001-096,NA,PFUNDCA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-096,WELL 58,2019
3010027-008,NA,PFBSA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-008,WELL 08,2019
3010027-008,NA,PFNDCA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-008,WELL 08,2019
3010068-002,NA,PFOS,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-002,WEST WELL,2019
3010001-035,NA,PFBSA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-035,WELL 042 085,2019
3010001-035,NA,PFOS,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-035,WELL 042 085,2019
3010037-001,NA,PFOS,2018-02-05,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2018
3010037-001,NA,PFNA,2019-04-04,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
3010037-003,NA,PFBSA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,NA,PFHA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,NA,PFTRIDA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010001-037,NA,PFBSA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-037,WELL 044 085,2019
3010001-037,NA,PFHA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-037,WELL 044 085,2019
3010037-007,NA,PFOS,2017-10-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2017
3010037-007,NA,PFHXSA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,0.0143,PFOA,2019-04-04,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFTEDA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFUNDCA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFHA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFNA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFTEDA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-006,0.0254,PFOA,2018-02-05,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2018
3010037-006,NA,PFOS,2018-02-05,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2018
3010037-006,NA,PFHA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFTRIDA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFUNDCA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,0.0243,PFOA,2019-05-08,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-023,NA,PFDOA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,NA,PFHPA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,0.021,PFOA,2019-05-08,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,NA,PFHA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-002,NA,PFHPA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,0.0203,PFOA,2019-04-04,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010001-062,NA,PFHPA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-062,WELL 045 083,2019
3010001-062,NA,PFNA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-062,WELL 045 083,2019
3010001-088,NA,PFHA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,570,365,DHS,3010001-088,WELL 52,2019
3010037-011,0.0255,PFOA,2017-10-04,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2017
3010037-011,NA,PFOS,2017-10-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2017
3010037-011,NA,PFOS,2018-02-05,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2018
3010037-011,0.0219,PFOA,2018-04-25,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2018
3010037-011,NA,PFDOA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010018-004,NA,PFOS,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,0,400,DHS,3010018-004,IDAHO STREET WELL,2019
3010037-024,NA,PFBSA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFDOA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFNDCA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-020,NA,PFHPA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFTRIDA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-008,0.0217,PFOA,2018-07-11,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2018
3010037-008,NA,PFNA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010037-008,NA,PFHXSA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010036-004,NA,PFNDCA,2019-05-01,,<,UNK,33.409837700001,-117.601408000001,MUNICIPAL,NA,NA,NA,DHS,3010036-004,WELL 06,2019
3010036-004,NA,PFOS,2019-05-01,,<,UNK,33.409837700001,-117.601408000001,MUNICIPAL,NA,NA,NA,DHS,3010036-004,WELL 06,2019
3010036-004,0.002,PFOA,2019-05-01,UG/L,<,UNK,33.409837700001,-117.601408000001,MUNICIPAL,NA,NA,NA,DHS,3010036-004,WELL 06,2019
3010038-039,NA,PFHPA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010038-039,WELL 38,2019
3010038-039,NA,PFNA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010038-039,WELL 38,2019
3010038-039,NA,PFUNDCA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010038-039,WELL 38,2019
3010001-049,NA,PFNA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-049,WELL 047 073,2019
3010001-090,NA,PFHPA,2019-04-09,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,0,405,DHS,3010001-090,WELL 056,2019
3010001-090,NA,PFNDCA,2019-04-09,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,0,405,DHS,3010001-090,WELL 056,2019
3010001-090,0.0134,PFOA,2019-04-09,UG/L,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,0,405,DHS,3010001-090,WELL 056,2019
3000734-004,NA,PFNDCA,2019-04-23,,,UNK,33.844437200001,-117.997568000001,MUNICIPAL,NA,0,200,DHS,3000734-004,BACKSTAGE WELL,2019
3010001-051,NA,PFHPA,2019-04-10,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-051,WELL 046 072,2019
3010001-053,NA,PFUNDCA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-053,WELL 055 057,2019
3010062-014,NA,PFTEDA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-014,WELL 023,2019
3010062-014,NA,PFUNDCA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-014,WELL 023,2019
3010018-031,NA,PFHXSA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-031,PORTOLA PARK WELL,2019
3010062-039,NA,PFHXSA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010010-011,NA,PFBSA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFBSA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-012,NA,PFTRIDA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFUNDCA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFNDCA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010001-033,NA,PFNDCA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-033,WELL 040 075,2019
3010001-033,0.0133,PFOA,2019-04-09,UG/L,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-033,WELL 040 075,2019
3010001-033,NA,PFUNDCA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-033,WELL 040 075,2019
3010062-061,0.0121,PFOA,2019-04-24,UG/L,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-061,WELL 30,2019
3010001-087,NA,PFDOA,2019-04-09,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,0,446,DHS,3010001-087,WELL 54,2019
3010001-087,NA,PFHPA,2019-04-09,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,0,446,DHS,3010001-087,WELL 54,2019
3010001-058,NA,PFHXSA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-058,WELL 051 059,2019
3010001-058,NA,PFNDCA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-058,WELL 051 059,2019
3010001-050,NA,PFHA,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-050,NA,PFNDCA,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-050,NA,PFUNDCA,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-086,NA,PFOS,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-086,WELL 48,2019
3010010-018,NA,PFUNDCA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010062-012,NA,PFTEDA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010010-014,NA,PFHPA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFTRIDA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFHA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFHPA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010018-028,NA,PFTEDA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010001-110,NA,PFOS,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-110,WELL 59,2019
3010001-110,NA,PFUNDCA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-110,WELL 59,2019
3010001-063,NA,PFTEDA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-063,WELL 053 082,2019
3000618-001,NA,PFBSA,2019-04-23,,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
L10004560081-LEACHATE,NA,PFUNDCA,2017-08-23,,ND,50,33.933322,-117.838229,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-LEACHATE,NA,PFDOA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-LEACHATE,NA,PFNA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10004560081-CONDENSATE,0.3,PFOSA,2017-08-23,UG/L,=,50,33.9320011,-117.8397911,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10003191714-BC-1A,NA,PFHPA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,NA,27,30,EDF,BC-1A,BC-1A,2017
L10003191714-BC-16,NA,PFHA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,NA,51.9,33.7,EDF,BC-16,BC-16,2017
L10003191714-BC-16,NA,PFHPA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,NA,51.9,33.7,EDF,BC-16,BC-16,2017
L10003191714-BC-16,0,PFOA,2017-08-29,UG/L,ND,1,33.70888171,-117.7098716,MONITORING,NA,51.9,33.7,EDF,BC-16,BC-16,2017
L10004560081-MW-2D,NA,PFHPA,2017-08-23,,ND,1,33.9303251,-117.8412727,MONITORING,NA,90,40,EDF,MW-2D,MW-2D,2017
L10004560081-MW-1G,NA,PFHA,2017-08-23,,ND,1,33.9326224,-117.8460208,MONITORING,NA,35.5,29.5,EDF,MW-1G,MW-1G,2017
L10004560081-MW-1G,NA,PFTRIDA,2017-08-23,,ND,1,33.9326224,-117.8460208,MONITORING,NA,35.5,29.5,EDF,MW-1G,MW-1G,2017
3010027-023,NA,PFDOA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010027-023,WELL 25,2019
3010092-077,NA,PFNDCA,2019-04-23,,,UNK,33.786490600001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010092-077,WELL OPA-1,2019
3010092-077,0.0154,PFOA,2019-04-23,UG/L,,UNK,33.786490600001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010092-077,WELL OPA-1,2019
3010092-077,NA,PFHA,2019-04-23,,,UNK,33.786490600001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010092-077,WELL OPA-1,2019
3010082-005,0.0215,PFOA,2019-04-23,UG/L,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-005,WELL 03 009,2019
3010068-001,NA,PFNA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-001,EAST WELL,2019
3010001-096,NA,PFHPA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-096,WELL 58,2019
3010027-008,NA,PFDOA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-008,WELL 08,2019
3010068-002,NA,PFBSA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-002,WEST WELL,2019
3010068-002,NA,PFUNDCA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-002,WEST WELL,2019
3010001-035,NA,PFNA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-035,WELL 042 085,2019
3010001-035,0.0146,PFOA,2019-04-10,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-035,WELL 042 085,2019
3010037-001,NA,PFNDCA,2019-04-04,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
